,phrase,id,annotation,timestamp
1321,Pacific,trouw_0495,-,2019-11-26 21:14:40.603794
1322,Paddington,volks_0307,-,2019-11-26 21:15:58.105652
1323,Paddington,volks_0265,-,2019-11-26 21:16:06.721405
1324,Page,trouw_0497,-,2019-11-26 21:16:09.911823
1325,Page,volks_0327,-,2019-11-26 21:16:11.492903
1326,Page,teleg_0184,-,2019-11-26 21:16:13.052095
1327,Palestina,volks_0185,-,2019-11-26 21:16:19.524233
1328,Palm Beach,volks_0200,+,2019-11-26 21:16:22.851440
1329,Palmer,volks_0175,-,2019-11-26 21:16:25.605473
1330,Palmer,volks_0202,-,2019-11-26 21:16:27.112270
1331,Palmerston,volks_0405,-,2019-11-26 21:16:30.246896
1332,Palo Alto,volks_0200,+,2019-11-26 21:16:35.830940
1333,Palo Alto,trouw_0497,+,2019-11-26 21:16:37.512522
1334,Paradise,trouw_0428,-,2019-11-26 21:16:40.205728
1335,Paradise,volks_0526,-,2019-11-26 21:16:41.875104
1336,Paradise,leeuw_0232,-,2019-11-26 21:16:43.364279
1337,Parijs,trouw_0149,+,2019-11-26 21:16:45.996420
1338,Parijs,volks_0455,+,2019-11-26 21:16:47.303387
1339,Parijs,volks_0102,+,2019-11-26 21:16:48.662380
1340,Parijs,volks_0546,+,2019-11-26 21:16:49.860320
1341,Parijs,leeuw_0221,+,2019-11-26 21:16:51.039996
1342,Paris,teleg_0197,-,2019-11-26 21:16:54.590955
1343,Paris,volks_0452,-,2019-11-26 21:16:56.932810
1344,Paris,teleg_0520,-,2019-11-26 21:16:58.500525
1345,Parker,trouw_0453,-,2019-11-26 21:17:03.126705
1346,Parma,teleg_0438,+,2019-11-26 21:17:05.687658
1347,Parma,volks_0371,+,2019-11-26 21:17:07.118651
1348,Parma,trouw_0407,-,2019-11-26 21:17:11.707716
1349,Parsons,volks_0451,-,2019-11-26 21:17:44.540584
1350,Paterson,volks_0550,-,2019-11-26 21:17:47.945773
1351,Patrick,volks_0577,-,2019-11-26 21:17:49.784423
1352,Patrick,trouw_0233,-,2019-11-26 21:17:51.242146
1353,Patrick,teleg_0015,-,2019-11-26 21:17:52.661662
1354,Patrick,volks_0534,-,2019-11-26 21:17:54.155648
1355,Patrick,trouw_0100,-,2019-11-26 21:17:55.481046
1356,Patterson,trouw_0041,-,2019-11-26 21:17:58.923677
1357,Patti,trouw_0048,-,2019-11-26 21:18:01.752821
1358,Pau,volks_0225,+,2019-11-26 21:18:07.593748
1359,Pauillac,teleg_0524,+,2019-11-26 21:18:14.175641
1360,Pearl,volks_0038,-,2019-11-26 21:18:18.231666
1361,Peer,teleg_0051,-,2019-11-26 21:18:20.445533
1362,Peer,leeuw_0209,-,2019-11-26 21:18:23.446670
1363,Peking,volks_0241,+,2019-11-26 21:18:25.568810
1364,Peking,trouw_0125,+,2019-11-26 21:18:26.846834
1365,Peking,trouw_0248,+,2019-11-26 21:18:28.117675
1366,Peking,trouw_0200,+,2019-11-26 21:18:29.309749
1367,Peking,trouw_0032,+,2019-11-26 21:18:30.589731
1368,Pen,volks_0367,-,2019-11-26 21:18:32.819335
1369,Pen,volks_0244,-,2019-11-26 21:18:33.853136
1370,Pen,trouw_0056,-,2019-11-26 21:18:35.111773
1371,Pen,teleg_0219,-,2019-11-26 21:18:36.353102
1372,Pen,volks_0105,-,2019-11-26 21:18:38.309726
1373,Perry,volks_0519,-,2019-11-26 21:18:41.200650
1374,Petersburg,trouw_0482,-,2019-11-27 05:49:01.911657
1375,Petersburg,volks_0527,-,2019-11-27 05:49:03.520649
1376,Petersburg,trouw_0443,-,2019-11-27 05:49:23.859305
1377,Petersburg,volks_0031,-,2019-11-27 05:49:49.057651
1378,Petersburg,trouw_0322,-,2019-11-27 05:49:51.468810
1379,Petra,trouw_0048,-,2019-11-27 05:49:54.271341
1380,Petra,trouw_0486,-,2019-11-27 05:49:55.991071
1381,Petra,volks_0242,-,2019-11-27 05:49:57.629646
1382,Philadelphia,trouw_0042,+,2019-11-27 05:50:00.655876
1383,Philadelphia,volks_0064,+,2019-11-27 05:50:02.647129
1384,Phoenix,teleg_0392,-,2019-11-27 05:50:09.285384
1385,Pia,trouw_0010,-,2019-11-27 05:50:11.257784
1386,Pia,trouw_0048,-,2019-11-27 05:50:12.750929
1387,Pia,trouw_0108,-,2019-11-27 05:50:14.487206
1388,Pia,volks_0107,-,2019-11-27 05:50:16.773994
1389,Pia,teleg_0133,-,2019-11-27 05:50:18.138676
1390,Piazza,volks_0168,-,2019-11-27 05:50:23.987457
1391,Pierre,volks_0273,-,2019-11-27 05:50:26.231967
1392,Pierre,trouw_0020,-,2019-11-27 05:50:28.034777
1393,Pierre,volks_0203,-,2019-11-27 05:50:29.439323
1394,Pierre,leeuw_0130,-,2019-11-27 05:50:30.873385
1395,Pierre,teleg_0048,-,2019-11-27 05:50:32.973595
1396,Piraeus,trouw_0248,+,2019-11-27 05:50:37.759796
1397,Pittsburgh,volks_0546,+,2019-11-27 05:50:41.536548
1398,Pizarro,leeuw_0053,-,2019-11-27 05:50:45.218804
1399,Plato,volks_0242,-,2019-11-27 05:50:53.016528
1400,Plato,trouw_0460,-,2019-11-27 05:50:55.196943
1401,Plato,trouw_0184,-,2019-11-27 05:50:57.115921
1402,Plato,trouw_0226,-,2019-11-27 05:50:58.609568
1403,Poll,volks_0136,-,2019-11-27 05:51:01.640103
1404,Poll,volks_0272,-,2019-11-27 05:51:03.405663
1405,Poll,volks_0414,-,2019-11-27 05:51:04.926024
1406,Pop,volks_0034,-,2019-11-27 05:51:09.045750
1407,Porto,trouw_0274,+,2019-11-27 05:51:12.597610
1408,Porto,trouw_0445,+,2019-11-27 05:51:14.503325
1409,Porto,leeuw_0192,+,2019-11-27 05:51:16.108408
1410,Posen,volks_0402,-,2019-11-27 05:51:22.521852
1411,Post,volks_0099,-,2019-11-27 05:51:25.130114
1412,Post,volks_0080,-,2019-11-27 05:51:26.718414
1413,Post,teleg_0338,-,2019-11-27 05:51:28.360296
1414,Post,trouw_0123,-,2019-11-27 05:51:29.715779
1415,Post,trouw_0459,-,2019-11-27 05:51:31.255717
1416,Potomac,volks_0170,-,2019-11-27 05:51:44.335055
1417,Powell,teleg_0453,-,2019-11-27 05:51:50.460140
1418,Powell,volks_0239,-,2019-11-27 05:51:51.958727
1419,Powell,volks_0270,-,2019-11-27 05:51:53.257310
1420,Powell,volks_0297,-,2019-11-27 05:51:54.607523
1421,Powell,volks_0582,-,2019-11-27 05:51:55.814832
1422,Praag,trouw_0313,+,2019-11-27 05:51:58.004443
1423,Praag,volks_0073,+,2019-11-27 05:51:59.421949
1424,Praag,trouw_0343,+,2019-11-27 05:52:01.039330
1425,Praag,volks_0328,+,2019-11-27 05:52:02.876031
1426,Praag,volks_0429,+,2019-11-27 05:52:04.291264
1427,Prescott,volks_0285,-,2019-11-27 05:52:06.634584
1428,Price,volks_0031,-,2019-11-27 05:52:09.035062
1429,Price,volks_0487,-,2019-11-27 05:52:10.690729
1430,Price,volks_0070,-,2019-11-27 05:52:12.199310
1431,Princeton,volks_0105,+,2019-11-27 05:52:17.851954
1432,Princeton,trouw_0089,+,2019-11-27 05:52:19.867139
1433,Pristina,volks_0427,+,2019-11-27 05:52:22.835265
1434,Progress,leeuw_0229,-,2019-11-27 05:52:25.508979
1435,Progress,volks_0293,-,2019-11-27 05:52:27.550008
1436,Prospect,volks_0239,-,2019-11-27 05:52:31.201344
1437,Prospect,trouw_0220,-,2019-11-27 05:52:32.954131
1438,Prospect,volks_0485,-,2019-11-27 05:52:34.917514
1439,Prosser,volks_0270,-,2019-11-27 05:52:37.001809
1440,Puck,leeuw_0229,-,2019-11-27 05:52:41.171375
1441,Pullman,trouw_0458,-,2019-11-27 05:52:43.600608
1442,Pyeongchang,volks_0585,+,2019-11-27 05:52:46.346795
1443,Pyongyang,trouw_0319,+,2019-11-27 05:52:48.713355
1444,Pyongyang,volks_0448,+,2019-11-27 05:52:50.400368
1445,Queens,teleg_0374,?,2019-11-27 05:53:13.875941
1446,Rabat,leeuw_0124,+,2019-11-27 05:53:17.322049
1447,Rain,trouw_0048,-,2019-11-27 05:53:19.877083
1448,Rain,volks_0502,-,2019-11-27 05:53:21.677853
1449,Raleigh,volks_0435,+,2019-11-27 05:53:25.022816
1450,Ramsey,volks_0436,-,2019-11-27 05:53:27.679992
1451,Real,volks_0377,-,2019-11-27 05:53:30.366471
1452,Real,teleg_0143,-,2019-11-27 05:53:32.035356
1453,Real,volks_0482,-,2019-11-27 05:53:33.492889
1454,Red Lion,trouw_0254,-,2019-11-27 05:53:38.210862
1455,Redding,volks_0519,-,2019-11-27 05:53:42.359994
1456,Rees,volks_0150,-,2019-11-27 05:53:44.648221
1457,Rees,volks_0540,-,2019-11-27 05:53:45.834082
1458,Rees,teleg_0423,-,2019-11-27 05:53:47.021303
1459,Rees,volks_0473,-,2019-11-27 05:53:48.220692
1460,Rees,volks_0387,-,2019-11-27 05:53:49.629361
1461,Regina,trouw_0470,-,2019-11-27 05:53:51.926979
1462,Regina,volks_0337,-,2019-11-27 05:53:53.418131
1463,Rennes,volks_0438,+,2019-11-27 05:54:12.827815
1464,Reno,trouw_0084,+,2019-11-27 05:54:15.642313
1465,Renton,trouw_0078,-,2019-11-27 05:54:20.516798
1466,Reserve,teleg_0044,-,2019-11-27 05:54:22.852023
1467,Reserve,teleg_0436,-,2019-11-27 05:54:24.061847
1468,Reserve,teleg_0313,-,2019-11-27 05:54:25.759945
1469,Reserve,leeuw_0242,-,2019-11-27 05:54:27.232720
1470,Reserve,teleg_0517,-,2019-11-27 05:54:28.615422
1471,Retreat,teleg_0285,-,2019-11-27 05:54:31.950678
1472,Reykjavik,volks_0546,+,2019-11-27 05:54:34.773652
1473,Richmond,volks_0015,-,2019-11-27 05:54:50.242881
1474,Richmond,volks_0208,-,2019-11-27 05:55:05.883074
1475,Ridder,teleg_0392,-,2019-11-27 05:55:12.884192
1476,Ridder,volks_0133,-,2019-11-27 05:55:14.359901
1477,Ridge,trouw_0221,-,2019-11-27 05:55:17.108124
1478,Riga,volks_0183,+,2019-11-27 05:55:19.735757
1479,Rio Tinto,volks_0347,-,2019-11-27 05:55:32.353611
1480,Rio de Janeiro,volks_0031,+,2019-11-27 05:55:38.550681
1481,Riyad,trouw_0180,+,2019-11-27 05:55:41.807655
1482,Robbins,volks_0154,-,2019-11-27 05:55:46.040982
1483,Robertson,volks_0288,-,2019-11-27 05:55:48.148093
1484,Robertson,leeuw_0064,-,2019-11-27 05:55:49.528551
1485,Robertson,volks_0449,-,2019-11-27 05:55:51.051743
1486,Robertson,volks_0301,-,2019-11-27 05:55:52.687741
1487,Robertson,teleg_0259,-,2019-11-27 05:55:54.021111
1488,Robinson,trouw_0129,-,2019-11-27 05:55:57.317594
1489,Robinson,volks_0160,-,2019-11-27 05:55:58.900526
1490,Robinson,volks_0536,-,2019-11-27 05:56:00.300527
1491,Robinson,leeuw_0104,-,2019-11-27 05:56:02.153186
1492,Robinson,volks_0036,-,2019-11-27 05:56:03.431899
1493,Rochester,volks_0241,?,2019-11-27 05:56:21.334485
1494,Rochester,volks_0409,-,2019-11-27 05:57:16.002764
1495,Rogers,teleg_0001,-,2019-11-27 05:57:18.621477
1496,Rogers,volks_0002,-,2019-11-27 05:57:21.935574
1497,Rogers,trouw_0007,-,2019-11-27 05:57:23.778345
1498,Rogers,leeuw_0001,-,2019-11-27 05:57:25.559914
1499,Rogers,trouw_0005,-,2019-11-27 05:57:27.041284
1500,Roman,volks_0189,-,2019-11-27 05:57:31.019124
1501,Roman,volks_0061,-,2019-11-27 05:57:32.665241
1502,Roman,trouw_0035,-,2019-11-27 05:57:34.624634
1503,Rome,trouw_0228,+,2019-11-27 05:57:36.994025
1504,Rome,trouw_0303,+,2019-11-27 05:57:38.272325
1505,Rome,volks_0545,+,2019-11-27 05:57:39.562371
1506,Rome,trouw_0153,+,2019-11-27 05:57:40.792155
1507,Rome,volks_0189,+,2019-11-27 05:57:42.368947
1508,Ron,teleg_0506,-,2019-11-27 05:57:44.974206
1509,Ron,volks_0175,-,2019-11-27 05:57:47.936347
1510,Ron,volks_0053,-,2019-11-27 05:57:49.283761
1511,Ron,teleg_0079,-,2019-11-27 05:57:50.844984
1512,Ron,teleg_0163,-,2019-11-27 05:57:52.265922
1513,Roosevelt,trouw_0319,-,2019-11-27 05:57:56.270563
1514,Rosa,teleg_0421,-,2019-11-27 05:57:58.751211
1515,Rosenthal,volks_0446,-,2019-11-27 05:58:00.836544
1516,Rosenthal,volks_0532,-,2019-11-27 05:58:02.204975
1517,Roth,volks_0076,-,2019-11-27 05:58:04.291169
1518,Roth,volks_0132,-,2019-11-27 05:58:06.523486
1519,Roth,volks_0545,-,2019-11-27 05:58:07.947210
1520,Rothschild,teleg_0037,-,2019-11-27 05:58:10.624100
1521,Rothschild,volks_0217,-,2019-11-27 05:58:12.290113
1522,Rothschild,volks_0225,-,2019-11-27 05:58:14.455633
1523,Rothschild,volks_0183,-,2019-11-27 05:58:15.879670
1524,Rothschild,volks_0080,-,2019-11-27 05:58:17.332735
1525,Roy,volks_0328,-,2019-11-27 05:58:19.493121
1526,Roy,leeuw_0128,-,2019-11-27 05:58:21.049583
1527,Rupert,volks_0038,-,2019-11-27 05:58:23.297742
1528,Rupert,volks_0321,-,2019-11-27 05:58:24.932712
1529,Rupert,trouw_0249,-,2019-11-27 05:58:26.266360
1530,Rupert,volks_0088,-,2019-11-27 05:58:28.677404
1531,Rye,volks_0303,-,2019-11-27 05:59:09.099719
1532,Rye,trouw_0254,-,2019-11-27 06:00:33.502493
1533,Sabadell,trouw_0407,-,2019-11-27 06:00:36.970843
1534,Sabadell,teleg_0446,-,2019-11-27 06:00:38.916921
1535,Saint-Julien,teleg_0524,+,2019-11-27 06:00:58.793654
1536,Sake,leeuw_0084,-,2019-11-27 06:01:01.361209
1537,Sala,trouw_0153,-,2019-11-27 06:01:10.128313
1538,Salzburg,volks_0502,+,2019-11-27 06:01:13.572866
1539,San,trouw_0493,-,2019-11-27 06:01:15.943595
1540,San,volks_0188,-,2019-11-27 06:01:18.645466
1541,San,volks_0012,-,2019-11-27 06:02:11.948167
1542,San,teleg_0346,-,2019-11-27 06:02:14.601459
1543,San,volks_0281,-,2019-11-27 06:02:18.018669
1544,San Francisco,trouw_0084,+,2019-11-27 06:02:21.922614
1545,San Francisco,teleg_0346,+,2019-11-27 06:02:23.817588
1546,San Francisco,trouw_0201,+,2019-11-27 06:02:25.218809
1547,San Francisco,trouw_0376,+,2019-11-27 06:02:26.920034
1548,San Francisco,volks_0188,+,2019-11-27 06:02:28.559434
1549,Santander,volks_0403,-,2019-11-27 06:02:32.333090
1550,Santander,teleg_0497,-,2019-11-27 06:02:36.894627
1551,Santos,trouw_0075,-,2019-11-27 06:02:40.724075
1552,Sarajevo,volks_0427,+,2019-11-27 06:02:43.085796
1553,Sarajevo,leeuw_0139,+,2019-11-27 06:02:51.787250
1554,Scarborough,volks_0285,-,2019-11-27 06:03:21.976971
1555,Scarborough,trouw_0267,-,2019-11-27 06:03:25.244409
1556,Schotten,trouw_0177,-,2019-11-27 06:03:28.424000
1557,Schotten,teleg_0127,-,2019-11-27 06:03:30.144004
1558,Schotten,volks_0186,-,2019-11-27 06:03:31.929324
1559,Schotten,leeuw_0098,-,2019-11-27 06:03:33.834157
1560,Schotten,teleg_0250,-,2019-11-27 06:03:36.660230
1561,Scott,volks_0150,-,2019-11-27 06:03:39.592197
1562,Scott,trouw_0297,-,2019-11-27 06:03:41.069460
1563,Scott,volks_0500,-,2019-11-27 06:03:42.742062
1564,Seattle,trouw_0081,+,2019-11-27 06:03:45.252611
1565,Seattle,trouw_0297,+,2019-11-27 06:03:46.876420
1566,Seattle,trouw_0376,+,2019-11-27 06:03:48.327015
1567,Sebastian,trouw_0417,-,2019-11-27 06:03:50.604951
1568,Sebastian,trouw_0382,-,2019-11-27 06:03:51.988339
1569,Sebastian,teleg_0525,-,2019-11-27 06:03:54.458507
1570,Sebastian,volks_0427,-,2019-11-27 06:03:56.033927
1571,Sebastian,volks_0581,-,2019-11-27 06:04:32.560241
1572,Sebastopol,volks_0264,+,2019-11-27 06:04:38.083007
1573,Seymour,volks_0077,-,2019-11-27 06:04:40.562983
1574,Shannon,volks_0061,-,2019-11-27 06:04:42.666063
1575,Sharon,teleg_0268,-,2019-11-27 06:04:44.596037
1576,Sharon,trouw_0048,-,2019-11-27 06:04:46.767336
1577,Sharon,trouw_0049,-,2019-11-27 06:04:48.138379
1578,Sharon,trouw_0336,-,2019-11-27 06:04:49.751337
1579,Shaw,volks_0413,-,2019-11-27 06:04:51.892170
1580,Shaw,trouw_0277,-,2019-11-27 06:04:53.653572
1581,Shenzhen,trouw_0125,+,2019-11-27 06:04:56.278557
1582,Shields,volks_0340,-,2019-11-27 06:04:58.572228
1583,Shields,volks_0562,-,2019-11-27 06:05:00.129893
1584,Silvan,teleg_0091,-,2019-11-27 06:05:02.163409
1585,Singleton,trouw_0183,-,2019-11-27 06:05:04.496605
1586,Sinn,volks_0036,-,2019-11-27 06:05:09.763461
1587,Sinn,trouw_0469,-,2019-11-27 06:05:11.805571
1588,Sinn,volks_0344,-,2019-11-27 06:05:13.714516
1589,Sinn,teleg_0008,-,2019-11-27 06:05:35.109463
1590,Sinn,leeuw_0152,-,2019-11-27 06:05:36.596281
1591,Sint-Petersburg,trouw_0322,+,2019-11-27 06:05:40.029152
1592,Sint-Petersburg,volks_0183,+,2019-11-27 06:05:41.516085
1593,Sint-Petersburg,trouw_0444,+,2019-11-27 06:05:42.730710
1594,Sint-Petersburg,trouw_0443,+,2019-11-27 06:05:44.093245
1595,Sint-Petersburg,trouw_0075,+,2019-11-27 06:05:45.468805
1596,Smolensk,volks_0113,+,2019-11-27 06:05:50.007386
1597,Soest,volks_0483,-,2019-11-27 06:05:52.884479
1598,Soest,volks_0010,-,2019-11-27 06:05:54.931758
1599,Sofia,volks_0258,+,2019-11-27 06:06:03.649987
1600,Sofia,trouw_0445,+,2019-11-27 06:06:08.022473
1601,Sofia,volks_0085,-,2019-11-27 06:06:10.261723
1602,Sofia,volks_0424,+,2019-11-27 06:06:12.061425
1603,Sofia,leeuw_0192,+,2019-11-27 06:06:13.578668
1604,Solana,trouw_0205,-,2019-11-27 06:06:28.848477
1605,Solana,trouw_0150,-,2019-11-27 06:06:30.879508
1606,Solingen,volks_0195,+,2019-11-27 06:06:33.849781
1607,Solvay,volks_0529,-,2019-11-27 06:06:41.624170
1608,Somerset,volks_0031,-,2019-11-27 06:07:12.115814
1609,Somerset,volks_0409,-,2019-11-27 06:07:14.164164
1610,Somerset,volks_0150,-,2019-11-27 06:07:15.919409
1611,Somerset,trouw_0215,-,2019-11-27 06:07:19.053574
1612,Somerset,leeuw_0215,-,2019-11-27 06:07:20.552014
1613,Sorrento,trouw_0421,+,2019-11-27 06:07:25.520757
1614,Sotsji,trouw_0075,+,2019-11-27 06:07:28.290552
1615,Sotsji,trouw_0256,+,2019-11-27 06:07:29.575245
1616,Sousa,trouw_0274,-,2019-11-27 06:07:32.317969
1617,Sparks,volks_0480,-,2019-11-27 06:07:34.475252
1618,Sparta,volks_0133,-,2019-11-27 06:07:48.446676
1619,Spencer,volks_0347,-,2019-11-27 06:07:50.649153
1620,Spencer,teleg_0481,-,2019-11-27 06:07:52.044154
1621,Spencer,trouw_0111,-,2019-11-27 06:07:53.537079
1622,Spencer,volks_0430,-,2019-11-27 06:07:56.355970
1623,Spencer,leeuw_0124,-,2019-11-27 06:07:57.752768
1624,Split,teleg_0073,+,2019-11-27 06:08:00.309628
1625,St Anne,trouw_0252,-,2019-11-27 06:08:08.100806
1626,Stanford,teleg_0103,+,2019-11-27 06:08:12.538051
1627,Stanford,leeuw_0129,+,2019-11-27 06:08:14.746144
1628,Star,volks_0535,-,2019-11-27 06:08:16.899473
1629,Star,volks_0183,-,2019-11-27 06:08:18.449376
1630,Star,volks_0270,-,2019-11-27 06:08:20.022741
1631,Star,volks_0189,-,2019-11-27 06:08:21.422148
1632,Star,volks_0285,-,2019-11-27 06:08:23.217946
1633,Staunton,volks_0309,-,2019-11-27 06:08:27.834875
1634,Stein,volks_0307,-,2019-11-27 06:08:30.182353
1635,Sterling,volks_0000,-,2019-11-27 06:08:35.280149
1636,Stockholm,teleg_0489,+,2019-11-27 06:08:37.487537
1637,Stockholm,trouw_0048,+,2019-11-27 06:08:38.829973
1638,Stockholm,volks_0545,+,2019-11-27 06:08:40.137178
1639,Stockholm,trouw_0197,+,2019-11-27 06:08:41.569375
1640,Stockholm,leeuw_0192,+,2019-11-27 06:08:43.037799
1641,Straatsburg,trouw_0012,+,2019-11-27 06:08:45.252031
1642,Straatsburg,teleg_0030,+,2019-11-27 06:08:46.485377
1643,Straatsburg,volks_0167,+,2019-11-27 06:08:47.720741
1644,Straatsburg,teleg_0031,+,2019-11-27 06:08:48.865459
1645,Straatsburg,trouw_0211,+,2019-11-27 06:08:50.386546
1646,Strawberry,volks_0361,-,2019-11-27 06:08:53.407806
1647,Strawberry,volks_0053,-,2019-11-27 06:08:55.060123
1648,Stuart,volks_0239,-,2019-11-27 06:08:57.499765
1649,Stuart,leeuw_0159,-,2019-11-27 06:08:58.989491
1650,Stuart,leeuw_0098,-,2019-11-27 06:09:00.761185
1651,Suez,volks_0358,+,2019-11-27 06:09:03.356114
1652,Suez,volks_0326,+,2019-11-27 06:09:04.855843
1653,Suffolk,trouw_0263,-,2019-11-27 06:09:24.859910
1654,Surrey,leeuw_0026,-,2019-11-27 06:10:05.059803
1655,Sussex,volks_0328,-,2019-11-27 06:10:33.059732
1656,Sussex,trouw_0263,-,2019-11-27 06:10:35.014184
1657,Sydney,volks_0358,+,2019-11-27 06:10:39.172324
1658,Sydney,leeuw_0069,-,2019-11-27 06:10:46.283028
1659,Sylvester,volks_0588,-,2019-11-27 06:10:48.884568
1660,Taal,leeuw_0266,-,2019-11-27 06:10:51.103610
1661,Taal,teleg_0231,-,2019-11-27 06:10:52.639403
1662,Taal,volks_0597,-,2019-11-27 06:10:54.144443
1663,Taal,volks_0262,-,2019-11-27 06:10:55.897820
1664,Taipei,teleg_0065,+,2019-11-27 06:10:58.134500
1665,Tallinn,volks_0457,+,2019-11-27 06:11:01.112428
1666,Tallinn,trouw_0400,+,2019-11-27 06:11:02.325494
1667,Tallinn,volks_0545,+,2019-11-27 06:11:03.675109
1668,Tallinn,teleg_0419,+,2019-11-27 06:11:04.966860
1669,Tallinn,volks_0460,+,2019-11-27 06:11:06.255089
1670,Tanger,leeuw_0101,+,2019-11-27 06:11:09.935642
1671,Tanger,leeuw_0124,+,2019-11-27 06:11:11.365954
1672,Tara,leeuw_0124,-,2019-11-27 06:11:13.825622
1673,Tartu,trouw_0237,+,2019-11-27 06:11:18.586659
1674,Tata,volks_0595,-,2019-11-27 06:11:21.066359
1675,Tata,teleg_0147,-,2019-11-27 06:11:22.403631
1676,Tata,teleg_0404,-,2019-11-27 06:11:23.906588
1677,Tata,leeuw_0161,-,2019-11-27 06:11:27.168328
1678,Tavares,leeuw_0060,-,2019-11-27 06:11:29.807953
1679,Tavares,trouw_0074,-,2019-11-27 06:11:31.647699
1680,Tavares,volks_0125,-,2019-11-27 06:11:33.162647
1681,Tavares,teleg_0119,-,2019-11-27 06:11:35.569287
1682,Tavares,leeuw_0108,-,2019-11-27 06:11:37.387798
1683,Taylor,volks_0577,-,2019-11-27 06:11:39.667957
1684,Taylor,volks_0031,-,2019-11-27 06:11:41.443579
1685,Taylor,volks_0411,-,2019-11-27 06:11:42.799798
1686,Taylor,volks_0448,-,2019-11-27 06:11:44.226465
1687,Teheran,volks_0588,+,2019-11-27 06:11:46.437820
1688,Tel Aviv,volks_0003,+,2019-11-27 06:14:16.262753
1689,Tel Aviv,volks_0053,+,2019-11-27 06:14:17.586602
1690,Telde,leeuw_0065,-,2019-11-27 06:14:20.258872
1691,Tempe,volks_0448,+,2019-11-27 06:14:23.753649
1692,Terrace,volks_0265,-,2019-11-27 06:14:39.602156
1693,Thames,teleg_0183,-,2019-11-27 06:14:51.449399
1694,Thames,volks_0451,-,2019-11-27 06:15:20.843265
1695,Thames,trouw_0156,-,2019-11-27 06:15:23.248017
1696,Thames,teleg_0210,-,2019-11-27 06:15:27.148917
1697,Theodore,volks_0150,-,2019-11-27 06:15:47.087115
1698,Thoen,teleg_0507,-,2019-11-27 06:15:49.802587
1699,Thoen,teleg_0239,-,2019-11-27 06:15:51.361929
1700,Thornton,teleg_0250,-,2019-11-27 06:15:53.632501
1701,Titel,teleg_0462,-,2019-11-27 06:15:56.187495
1702,Titel,leeuw_0246,-,2019-11-27 06:15:57.613470
1703,Tokio,trouw_0368,+,2019-11-27 06:15:59.980646
1704,Tokio,volks_0546,+,2019-11-27 06:16:01.510978
1705,Tokio,trouw_0495,+,2019-11-27 06:16:04.421575
1706,Tokio,leeuw_0184,+,2019-11-27 06:16:05.858878
1707,Tokio,trouw_0370,+,2019-11-27 06:16:07.199459
1708,Toledo,volks_0411,-,2019-11-27 06:16:10.092239
1709,Tongeren,trouw_0259,-,2019-11-27 06:16:12.069769
1710,Tongeren,teleg_0079,-,2019-11-27 06:16:14.453664
1711,Tongeren,trouw_0151,-,2019-11-27 06:16:16.109085
1712,Toronto,volks_0429,+,2019-11-27 06:16:18.539391
1713,Toulouse,volks_0324,+,2019-11-27 06:16:24.010597
1714,Toyota,leeuw_0184,-,2019-11-27 06:16:26.781965
1715,Toyota,trouw_0368,-,2019-11-27 06:16:28.356365
1716,Toyota,volks_0092,-,2019-11-27 06:16:29.897030
1717,Toyota,leeuw_0060,-,2019-11-27 06:16:31.261356
1718,Toyota,leeuw_0251,-,2019-11-27 06:16:32.655919
1719,Trail,volks_0449,-,2019-11-27 06:16:36.142373
1720,Trinity,volks_0150,-,2019-11-27 06:16:38.827682
1721,Trinity,volks_0284,-,2019-11-27 06:16:42.273480
1722,Trinity,trouw_0393,-,2019-11-27 06:16:44.878994
1723,Trujillo,volks_0147,-,2019-11-27 06:16:50.266017
1724,Tucson,volks_0579,-,2019-11-27 06:16:53.940292
1725,Tulle,volks_0247,+,2019-11-27 06:16:59.311374
1726,Turbo,trouw_0311,-,2019-11-27 06:17:01.974629
1727,Turijn,teleg_0118,+,2019-11-27 06:17:04.694946
1728,Turner,teleg_0449,-,2019-11-27 06:17:07.174023
1729,Turner,volks_0162,-,2019-11-27 06:17:08.907025
1730,Turner,trouw_0252,-,2019-11-27 06:17:10.470058
1731,Turner,leeuw_0269,-,2019-11-27 06:17:12.161978
1732,Turner,teleg_0262,-,2019-11-27 06:17:16.877446
1733,Tyler,trouw_0201,-,2019-11-27 06:17:19.941675
1734,Union,volks_0387,-,2019-11-27 06:17:22.251983
1735,Union,volks_0343,-,2019-11-27 06:17:23.764180
1736,Union,trouw_0135,-,2019-11-27 06:17:25.398262
1737,Union,leeuw_0211,-,2019-11-27 06:17:27.107892
1738,Union,leeuw_0005,-,2019-11-27 06:17:28.435796
1739,University,volks_0105,-,2019-11-27 06:17:30.846535
1740,University,leeuw_0132,-,2019-11-27 06:17:33.854263
1741,University,volks_0429,-,2019-11-27 06:17:35.463752
1742,University,leeuw_0100,-,2019-11-27 06:17:36.750029
1743,University,trouw_0297,-,2019-11-27 06:17:38.084950
1744,Urbino,volks_0031,+,2019-11-27 06:17:58.581067
1745,Uri,volks_0532,-,2019-11-27 06:18:01.124123
1746,Uxbridge,volks_0286,-,2019-11-27 06:18:37.787507
1747,Valdobbiadene,volks_0426,+,2019-11-27 06:18:47.790230
1748,Valencia,trouw_0407,+,2019-11-27 06:18:50.072934
1749,Valletta,leeuw_0192,+,2019-11-27 06:18:52.791773
1750,Valletta,teleg_0064,?,2019-11-27 06:19:04.908498
